отделение	1
секция	1
палата	1
богадельня	1
особа	1
уклон	1
молодец	1
передовой	1
трибунал	1
пружина	1
заведующий	1
мама	1
свалка	1
знатный	1
стиль	1
казенный	1
пакет	1
защитник	1
публика	1
сволочь	1
привет	1
присутствие	1
червяк	1
отдел	1
бюрократ	1
тройка	1
комиссар	1
заключенный	1
смотритель	1
обвинитель	1
пионер	1
управа	1
дума	1
машина	1
правитель	1
декрет	1
чиновник	1
тетка	1
элемент	1
классный	1
участок	1
управление	1
директор	1
скамейка	0
тюрьма	0
влияние	0
весна	0
уверенность	0
красавица	0
жених	0
заказ	0
молодежь	0
зал	0
русский	0
секрет	0
возраст	0
образование	0
еда	0
рота	0
протокол	0
гнездо	0
сопротивление	0
свет	0
злоба	0
служба	0
расчет	0
разница	0
труба	0
область	0
спасение	0
минута	0
плод	0
желание	0
водка	0
столб	0
ребенок	0
колонна	0
четверть	0
статья	0
базар	0
пример	0
пламень	0
храбрость	0
дача	0
узел	0
страница	0